57738975	0-4409931	0-4409931 (03650586)	2024-10-15 11:31:56	43.08332	5.90841	GOOD
57738957	0-4409931	0-4409931 (03650586)	2024-10-15 11:26:57	43.08463	5.92202	GOOD
57738947	0-4409931	0-4409931 (03650586)	2024-10-15 11:21:57	43.08749	5.94193	GOOD
57738938	0-4409931	0-4409931 (03650586)	2024-10-15 11:17:53	43.0872	5.96238	GOOD
57738948	0-4409931	0-4409931 (03650586)	2024-10-15 11:11:57	43.08586	5.96408	GOOD
57738516	0-4409931	0-4409931 (03650586)	2024-10-15 11:07:00	43.08518	5.96532	GOOD
57738431	0-4409931	0-4409931 (03650586)	2024-10-15 11:02:02	43.0845	5.96654	GOOD
57738355	0-4409931	0-4409931 (03650586)	2024-10-15 10:57:02	43.08384	5.96768	GOOD
57738432	0-4409931	0-4409931 (03650586)	2024-10-15 10:52:02	43.08326	5.96895	GOOD
57738318	0-4409931	0-4409931 (03650586)	2024-10-15 10:42:01	43.08205	5.97212	GOOD
57738304	0-4409931	0-4409931 (03650586)	2024-10-15 10:37:00	43.08142	5.97364	GOOD
57738295	0-4409931	0-4409931 (03650586)	2024-10-15 10:32:02	43.08084	5.97525	GOOD
57738276	0-4409931	0-4409931 (03650586)	2024-10-15 10:27:01	43.0802	5.97695	GOOD
57738269	0-4409931	0-4409931 (03650586)	2024-10-15 10:22:01	43.07965	5.97862	GOOD
57737868	0-4409931	0-4409931 (03650586)	2024-10-15 10:17:21	43.0792	5.98027	GOOD
57737860	0-4409931	0-4409931 (03650586)	2024-10-15 10:12:01	43.07887	5.98208	GOOD
57737845	0-4409931	0-4409931 (03650586)	2024-10-15 10:07:02	43.07842	5.98388	GOOD
57737751	0-4409931	0-4409931 (03650586)	2024-10-15 10:02:01	43.08023	5.98124	GOOD
57737665	0-4409931	0-4409931 (03650586)	2024-10-15 09:57:02	43.07925	5.98302	GOOD
57737660	0-4409931	0-4409931 (03650586)	2024-10-15 09:52:01	43.0782	5.98903	GOOD
57737640	0-4409931	0-4409931 (03650586)	2024-10-15 09:47:03	43.08176	6.00605	GOOD
57737636	0-4409931	0-4409931 (03650586)	2024-10-15 09:42:02	43.07994	6.01248	GOOD
57737613	0-4409931	0-4409931 (03650586)	2024-10-15 09:37:03	43.06731	6.00883	GOOD
57737597	0-4409931	0-4409931 (03650586)	2024-10-15 09:32:01	43.05539	6.0036	GOOD
57737586	0-4409931	0-4409931 (03650586)	2024-10-15 09:27:00	43.04345	6.00062	GOOD
57737574	0-4409931	0-4409931 (03650586)	2024-10-15 09:22:03	43.03206	6.00023	GOOD
57737575	0-4409931	0-4409931 (03650586)	2024-10-15 09:17:03	43.03266	6.00143	GOOD
57737576	0-4409931	0-4409931 (03650586)	2024-10-15 09:12:03	43.03382	6.00203	GOOD
57737142	0-4409931	0-4409931 (03650586)	2024-10-15 09:07:02	43.03474	6.0027	GOOD
57737143	0-4409931	0-4409931 (03650586)	2024-10-15 09:02:02	43.03538	6.00279	GOOD
57736968	0-4409931	0-4409931 (03650586)	2024-10-15 08:57:02	43.03394	6.00223	GOOD
57736969	0-4409931	0-4409931 (03650586)	2024-10-15 08:52:02	43.02433	6.00438	GOOD
57736929	0-4409931	0-4409931 (03650586)	2024-10-15 08:47:02	43.02308	6.00353	GOOD
57736920	0-4409931	0-4409931 (03650586)	2024-10-15 08:42:02	43.02322	6.00392	GOOD
57736930	0-4409931	0-4409931 (03650586)	2024-10-15 08:37:02	43.02381	6.00387	GOOD
57736885	0-4409931	0-4409931 (03650586)	2024-10-15 08:32:03	43.02447	6.00431	GOOD
57736875	0-4409931	0-4409931 (03650586)	2024-10-15 08:27:02	43.0246	6.00484	GOOD
57736871	0-4409931	0-4409931 (03650586)	2024-10-15 08:22:04	43.02453	6.00529	GOOD
57736849	0-4409931	0-4409931 (03650586)	2024-10-15 08:17:51	43.02533	6.00377	GOOD
57736437	0-4409931	0-4409931 (03650586)	2024-10-15 08:12:06	43.03753	5.99362	GOOD
57736422	0-4409931	0-4409931 (03650586)	2024-10-15 08:07:06	43.04937	5.98302	GOOD
57736317	0-4409931	0-4409931 (03650586)	2024-10-15 08:02:12	43.06081	5.97337	GOOD
57736318	0-4409931	0-4409931 (03650586)	2024-10-15 07:57:12	43.07235	5.96436	GOOD
57736222	0-4409931	0-4409931 (03650586)	2024-10-15 07:52:11	43.08207	5.95244	GOOD
57736204	0-4409931	0-4409931 (03650586)	2024-10-15 07:47:11	43.08783	5.93618	GOOD
57736200	0-4409931	0-4409931 (03650586)	2024-10-15 07:42:13	43.09053	5.92242	GOOD
